Activity_Id,Landing_Airport, Airline_Name,Operating_Airline_IATA_Code,Landing_Date,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_ Aircraft_ Type,Aircraft_Body_Type,Aircraft Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,Landing_Status
70923,San Luis Obispo County Regional Airport (McChesney Field),Singapore Airlines,SQ,03-07-18,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,300ER,62,34348000,0
79351,Deadhorse Airport (Prudhoe Bay Airport),SkyWest Airlines,OO,04-07-18,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1488,69936000,1
170505,University Park Airport,SkyWest Airlines,OO,05-07-18,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,45,2115000,0
173909,Louisville International Airport (Standiford Field),SkyWest Airlines,OO,06-07-18,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2C10,4,188000,0
2662,Seattle-Tacoma International Airport,SkyWest Airlines,OO,07-07-18,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,637,42679000,0
201951,San Francisco International Airport,SkyWest Airlines,OO,08-07-18,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,14,938000,1
62811,Springfield-Branson National Airport,SkyWest Airlines,OO,09-07-18,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,34,2278000,0
107681,St. George Regional Airport,SkyWest Airlines,OO,10-07-18,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,145,10889500,1
208359,Shreveport Regional Airport,SkyWest Airlines,OO,11-07-18,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,175,781,58541417,0
153052,Sitka Rocky Gutierrez Airport,SkyWest Airlines,OO,12-07-18,United Airlines,UA,International,Canada,Passenger,Regional Jet,Embraer,ERJ,175,152,11393464,1
137761,Norman Y. Mineta San José International Airport,Southwest Airlines,WN,13-07-18,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,300,497,56658000,0
80089,San Angelo Regional Airport (Mathis Field),Southwest Airlines,WN,14-07-18,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,700,665,85120000,1
27690,Luis Muñoz Marín International Airport,Southwest Airlines,WN,15-07-18,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,800,55,7920000,1
172863,Salt Lake City International Airport,Sun Country Airlines,SY,16-07-18,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,700,24,3100800,0
54023,Sacramento International Airport,Sun Country Airlines,SY,17-07-18,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,47,6871300,1
201850,Santa Maria Public Airport (Capt G. Allan Hancock Field),Swiss International,LX,18-07-18,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,30,12566340,0
206799,John Wayne Airport (Orange County Airport),"TACA International Airlines, S.A.",TA,19-07-18,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,5,687500,0
82350,Abraham Lincoln Capital Airport,"TACA International Airlines, S.A.",TA,20-07-18,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,53,7536600,1
601,Wichita Falls Municipal Airport/Sheppard AFB,"TACA International Airlines, S.A.",TA,21-07-18,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A321,-,2,342320,1
166840,Sarasota-Bradenton International Airport,Turkish Airlines,TK,22-07-18,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,777,300,30,16619820,0
104860,St. Cloud Regional Airport,United Airlines,UA,23-07-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,700,4,516800,1
61228,St. Louis International Airport at Lambert Field,United Airlines,UA,24-07-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,800,781,114260300,0
73184,Cyril E. King Airport,United Airlines,UA,25-07-18,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,800,18,2633400,1
19604,Henry E. Rohlsen Airport,United Airlines,UA,26-07-18,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,800,18,2633400,0
102137,Friedman Memorial Airport,United Airlines,UA,27-07-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,1308,205078400,1
160424,Sioux Gateway Airport,United Airlines,UA,28-07-18,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,900,2,294600,0
89394,Stewart International Airport,United Airlines,UA,29-07-18,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,900ER,28,4404400,0
105847,Syracuse Hancock International Airport,United Airlines,UA,30-07-18,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,900ER,86,13457800,0
71554,Tallahassee International Airport,United Airlines,UA,31-07-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,16,10080000,0
63506,Toledo Express Airport,United Airlines,UA,01-08-18,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,152,95760000,0
220477,Tampa International Airport,United Airlines,UA,02-08-18,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,23,14490000,1
118231,Tri-Cities Regional Airport,United Airlines,UA,03-08-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,488,96624000,1
144060,Trenton Mercer Airport,United Airlines,UA,04-08-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,300,222,49728000,0
15695,Tulsa International Airport,United Airlines,UA,05-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,8,2560000,0
127505,Tucson International Airport,United Airlines,UA,06-08-18,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,767,322,22,7040000,0
44705,Cherry Capital Airport,United Airlines,UA,07-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,400,49,17150000,1
228963,Magic Valley Regional Airport (Joslin Field),United Airlines,UA,08-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,200,2,940000,1
109931,Texarkana Regional Airport (Webb Field),United Airlines,UA,09-08-18,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,200,2,940000,1
161035,Tyler Pounds Regional Airport,United Airlines,UA,10-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222,64,28480000,1
115092,McGhee Tyson Airport,United Airlines,UA,11-08-18,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,222,30,13800000,1
43257,Northeast Florida Regional Airport (St. Augustine Airport),United Airlines,UA,12-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,20,9200000,0
117348,Valdez Airport,United Airlines,UA,13-08-18,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,222B,58,26680000,1
95016,Valdosta Regional Airport,United Airlines,UA,14-08-18,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,777,222B,30,13800000,0
90014,Destin-Fort Walton Beach Airport/Eglin AFB,United Airlines,UA,15-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,787,800,29,11020000,0
180993,Wrangell Airport,United Airlines,UA,16-08-18,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,787,800,41,15580000,0
205775,Westerly State Airport,United Airlines,UA,17-08-18,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,787,900,6,2550000,1
77152,Northwest Arkansas Regional Airport,United Airlines,UA,18-08-18,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,787,900,1,425000,0
206270,Yakutat Airport,United Airlines,UA,19-08-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,349,48057300,1
84412,Yuma International Airport,United Airlines,UA,20-08-18,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,20,2754000,0
175237,St. George Regional Airport,United Airlines,UA,21-08-18,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,2,275400,1
49671,Shreveport Regional Airport,United Airlines,UA,22-08-18,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,668,94989600,0
31188,Sitka Rocky Gutierrez Airport,United Airlines,UA,23-08-18,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,18,2559600,1
4974,Norman Y. Mineta San José International Airport,United Airlines,UA,24-08-18,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,94,13366800,1
225466,San Angelo Regional Airport (Mathis Field),Virgin America,VX,25-08-18,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,134,18463726,0
152664,Luis Muñoz Marín International Airport,Virgin America,VX,26-08-18,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1447,206636861,1
198023,Salt Lake City International Airport,Virgin America,VX,27-08-18,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,43,6114514,0
36900,Sacramento International Airport,Virgin Atlantic,VS,28-08-18,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,787,900,24,10200000,0
225582,Santa Maria Public Airport (Capt G. Allan Hancock Field),Virgin Atlantic,VS,29-08-18,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A340,600,28,15988000,1
184286,John Wayne Airport (Orange County Airport),"Aer Lingus, Ltd.",EI,30-08-18,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A330,200,21,8357568,1
17318,Abraham Lincoln Capital Airport,Aeromexico,AM,31-08-18,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,700,10,1280000,0
34146,Wichita Falls Municipal Airport/Sheppard AFB,Aeromexico,AM,01-09-18,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,800,79,11523200,1
201902,Sarasota-Bradenton International Airport,Air Canada,AC,02-09-18,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,767,300,33,10556700,0
124642,St. Cloud Regional Airport,Air Canada,AC,03-09-18,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,787,900,1,425100,1
197777,St. Louis International Airport at Lambert Field,Air Canada,AC,04-09-18,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,83,11163500,0
198018,Cyril E. King Airport,Air Canada,AC,05-09-18,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,68,9669600,1
94597,Henry E. Rohlsen Airport,Air Canada,AC,06-09-18,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,10,1455000,0
166226,Friedman Memorial Airport,Air Canada,AC,07-09-18,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,28,4802000,0
38060,Sioux Gateway Airport,Air China,CA,08-09-18,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,800,30,20640000,0
138652,Stewart International Airport,Air France,AF,09-09-18,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,200,17,7821700,0
98072,Syracuse Hancock International Airport,Air France,AF,10-09-18,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,300,14,7755916,0
36530,Tallahassee International Airport,Air India Limited,AI,11-09-18,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,777,200,14,6873538,1
155677,Toledo Express Airport,Air New Zealand,NZ,12-09-18,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,200,13,6110000,1
137166,Tampa International Airport,Air New Zealand,NZ,13-09-18,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,300,27,14904000,0
54593,Tri-Cities Regional Airport,Alaska Airlines,AS,14-09-18,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,400,107,12947000,0
16726,Trenton Mercer Airport,Alaska Airlines,AS,15-09-18,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,400,19,2299000,0
201435,Tulsa International Airport,Alaska Airlines,AS,16-09-18,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,82,10594400,1
113937,Tucson International Airport,Alaska Airlines,AS,17-09-18,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,700,8,1033600,1
118358,Cherry Capital Airport,Alaska Airlines,AS,18-09-18,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,58,8352000,1
200308,Magic Valley Regional Airport (Joslin Field),Alaska Airlines,AS,19-09-18,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,800,2,288000,1
166368,Texarkana Regional Airport (Webb Field),Alaska Airlines,AS,20-09-18,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,61,8924300,1
187180,Tyler Pounds Regional Airport,Alaska Airlines,AS,21-09-18,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,14,2048200,0
96839,McGhee Tyson Airport,Alaska Airlines,AS,22-09-18,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900ER,126,19819800,1
111926,Northeast Florida Regional Airport (St. Augustine Airport),Alaska Airlines,AS,23-09-18,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900ER,16,2516800,0
96801,Valdez Airport,All Nippon Airways,NH,24-09-18,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,300ER,31,17174000,0
68705,Valdosta Regional Airport,American Airlines,AA,25-09-18,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,-,523,75312000,0
30142,Destin-Fort Walton Beach Airport/Eglin AFB,American Airlines,AA,26-09-18,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,5,1550000,1
113939,Wrangell Airport,American Airlines,AA,27-09-18,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,1,137700,0
184804,Westerly State Airport,American Airlines,AA,28-09-18,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,30,4263000,1
160211,Northwest Arkansas Regional Airport,American Airlines,AA,29-09-18,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,677,116105500,0
71932,Yakutat Airport,Ameriflight,A8,30-09-18,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,1900C,-,19,305900,1
154147,Yuma International Airport,Asiana Airlines,OZ,01-10-18,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,747,400,1,630000,0
223344,Lehigh Valley International Airport,Asiana Airlines,OZ,02-10-18,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400F,18,11862000,1
103013,Abilene Regional Airport,Asiana Airlines,OZ,03-10-18,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,30,13800000,1
75063,Albuquerque International Sunport,"Atlas Air, Inc",5Y,04-10-18,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,767,-,41,11152000,0
21508,Aberdeen Regional Airport,British Airways,BA,05-10-18,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,40,25200000,1
180930,Southwest Georgia Regional Airport,British Airways,BA,06-10-18,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A380,800,22,18964154,0
137857,Nantucket Memorial Airport,"COPA Airlines, Inc.",CM,07-10-18,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,737,800,31,4535300,0
211763,Waco Regional Airport,Cathay Pacific,CX,08-10-18,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,777,300ER,75,41475000,1
48300,Arcata Airport,China Airlines,CI,09-10-18,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,400F,22,14652000,1
13190,Atlantic City International Airport,China Airlines,CI,10-10-18,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,777,300ER,30,16620000,0
62882,Adak Airport,China Eastern,MU,11-10-18,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,777,300ER,14,7756000,1
182334,Kodiak Airport,China Eastern,MU,12-10-18,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A330,200,17,6820400,0
230388,Alexandria International Airport,China Southern,CZ,13-10-18,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,787,800,31,11780000,1
83772,Augusta Regional Airport (Bush Field),Compass Airlines,CP,14-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,170,39,2820129,0
110491,King Salmon Airport,Compass Airlines,CP,15-10-18,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,175,161,12066950,1
12924,Albany International Airport,Compass Airlines,CP,16-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,175,161,12103497,0
114996,Waterloo Regional Airport,Delta Air Lines,DL,17-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,717,-,353,38830000,0
57019,Rick Husband Amarillo International Airport,Delta Air Lines,DL,18-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,800,5,731500,0
41394,Ted Stevens Anchorage International Airport,Delta Air Lines,DL,19-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,900,190,29887000,0
195059,Alpena County Regional Airport,Delta Air Lines,DL,20-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,-,119,23562000,0
189371,Aspen-Pitkin County Airport,Delta Air Lines,DL,21-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,300,16,3584000,1
206854,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,DL,22-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300,14,4130000,1
120025,Appleton International Airport,Delta Air Lines,DL,23-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,78,24960000,0
106577,Austin-Bergstrom International Airport,Delta Air Lines,DL,24-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,400,1,350000,0
161888,Asheville Regional Airport,Delta Air Lines,DL,25-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,114,2,268800,0
120062,Wilkes-Barre/Scranton International Airport,Delta Air Lines,DL,26-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,29,4123800,1
75150,Kalamazoo/Battle Creek International Airport,Delta Air Lines,DL,27-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A330,300,34,14014800,1
166131,Bradley International Airport,Delta Air Lines,DL,28-10-18,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A330,323,2,824520,1
